mt_id,x,y,density,mt,t_seconds,mt_length,deltaR_um
5_250,214.167,751.042,250,5,176,9.919,1.31351099
5_250,210.167,747.917,250,5,178,9.919,1.015197025
5_250,207.208,742.792,250,5,180,9.919,1.183576039
5_250,202.833,739,250,5,182,9.919,1.157927269
5_250,200.875,735.167,250,5,184,9.919,0.86082874
5_250,197.25,730.333,250,5,186,9.919,1.208440003
5_250,193.958,726.667,250,5,188,9.919,0.985430261
5_250,190.083,721.375,250,5,190,9.919,1.31180622
5_250,186.25,718.042,250,5,192,9.919,1.015889325
5_250,183,713.458,250,5,194,9.919,1.123842622
5_250,180.833,706.25,250,5,196,9.919,1.505339204
5_250,179.625,702.667,250,5,198,9.919,0.756231525
5_250,177.583,697.083,250,5,200,9.919,1.189131111
6_250,729.042,580.667,250,6,2,21.1142,0
6_250,725,578.25,250,6,4,21.1142,0.941905579
6_250,719.042,576.792,250,6,6,21.1142,1.226760417
6_250,714.958,574.667,250,6,8,21.1142,0.920753626
6_250,710.792,572.75,250,6,10,21.1142,0.917179263
6_250,704.875,570.458,250,6,12,21.1142,1.269080817
6_250,700.042,567.5,250,6,14,21.1142,1.133272306
6_250,696.958,566.25,250,6,16,21.1142,0.66553906
6_250,692,562.125,250,6,18,21.1142,1.289920757
6_250,687.083,558.958,250,6,20,21.1142,1.169731217
6_250,682.833,556,250,6,22,21.1142,1.035611201
6_250,679.667,553.708,250,6,24,21.1142,0.781711456
6_250,673.958,549.5,250,6,26,21.1142,1.418449083
6_250,670.083,546.333,250,6,28,21.1142,1.000909866
6_250,665.833,542.708,250,6,30,21.1142,1.117195149
6_250,661.875,539.917,250,6,32,21.1142,0.968616436
6_250,657,536.542,250,6,34,21.1142,1.185854123
6_250,652.917,532.833,250,6,36,21.1142,1.103223821
6_250,649.958,527.833,250,6,38,21.1142,1.161992788
6_250,645.917,522.75,250,6,40,21.1142,1.298715827
6_250,643.292,519,250,6,42,21.1142,0.915491671
6_250,639.917,514.333,250,6,44,21.1142,1.151894335
6_250,637.417,509.875,250,6,46,21.1142,1.022228233
6_250,632.958,506.292,250,6,48,21.1142,1.144037936
6_250,630.5,500.042,250,6,50,21.1142,1.343194163
6_250,628.75,496.083,250,6,52,21.1142,0.865706209
6_250,625.958,489.458,250,6,54,21.1142,1.437857976
6_250,623.708,485.25,250,6,56,21.1142,0.954353477
6_250,619.167,480.083,250,6,58,21.1142,1.375769894
6_250,617.25,476.083,250,6,60,21.1142,0.887127702
6_250,614.625,471.833,250,6,62,21.1142,0.99906206
6_250,611.125,467,250,6,64,21.1142,1.193446924
6_250,608.417,463.042,250,6,66,21.1142,0.959146037
6_250,605.792,458.167,250,6,68,21.1142,1.10736173
6_250,603,453,250,6,70,21.1142,1.174617436
6_250,600.208,449.958,250,6,72,21.1142,0.825809373
6_250,595.542,447.917,250,6,74,21.1142,1.018572275
6_250,590.583,444.833,250,6,76,21.1142,1.167950975
6_250,586.958,443.042,250,6,78,21.1142,0.808660769
6_250,582.833,440.708,250,6,80,21.1142,0.947906768
6_250,577,439.833,250,6,82,21.1142,1.179652729
6_250,572,439.792,250,6,84,21.1142,1.000033619
6_250,567,439.083,250,6,86,21.1142,1.010003584
6_250,561.25,438.625,250,6,88,21.1142,1.153642302
6_250,556.917,438.333,250,6,90,21.1142,0.868565553
6_250,551.583,436.833,250,6,92,21.1142,1.108179697
6_250,546.031,434.875,250,6,94,21.1142,1.17742886
6_250,540.344,435,250,6,96,21.1142,1.137674716
6_250,534.906,436.188,250,6,98,21.1142,1.113250879
6_250,530.219,438,250,6,100,21.1142,1.005013691
6_250,525.031,439.062,250,6,102,21.1142,1.059116386
6_250,520.844,440.219,250,6,104,21.1142,0.868783471
6_250,515.031,441.844,250,6,106,21.1142,1.207171802
6_250,509.156,443.125,250,6,108,21.1142,1.202606935
6_250,503.938,441.969,250,6,110,21.1142,1.068903363
6_250,498.906,441.938,250,6,112,21.1142,1.006419098
6_250,492.938,440.875,250,6,114,21.1142,1.212385962
6_250,488.062,439.969,250,6,116,21.1142,0.991891365
6_250,481.969,440.719,250,6,118,21.1142,1.227797198
6_250,476.938,440.562,250,6,120,21.1142,1.006689823
6_250,472.406,440.688,250,6,122,21.1142,0.906750241
6_250,467.531,439.625,250,6,124,21.1142,0.997909695
6_250,461.938,437.938,250,6,126,21.1142,1.16837696
6_250,456.875,435.188,250,6,128,21.1142,1.15232754
6_250,451.969,434.062,250,6,130,21.1142,1.006711716
6_250,447.906,431.906,250,6,132,21.1142,0.91991967
6_250,442.75,429.094,250,6,134,21.1142,1.174592355
6_250,437.969,427.031,250,6,136,21.1142,1.04142076
6_250,432.781,424.969,250,6,138,21.1142,1.11655162
6_250,427.219,423.938,250,6,140,21.1142,1.131349725
6_250,422,421.375,250,6,142,21.1142,1.162874542
6_250,418.031,419.344,250,6,144,21.1142,0.891693266
6_250,411.906,417.906,250,6,146,21.1142,1.258307896
6_250,407,416.031,250,6,148,21.1142,1.050418221
6_250,401.969,413.688,250,6,150,21.1142,1.109965945
6_250,396,411.375,250,6,152,21.1142,1.280295747
6_250,392.062,409.219,250,6,154,21.1142,0.897912691
6_250,386,407.812,250,6,156,21.1142,1.244628346
6_250,380.156,406.906,250,6,158,21.1142,1.182762394
6_250,373.969,406.562,250,6,160,21.1142,1.23931118
6_250,368.969,408.031,250,6,162,21.1142,1.042266012
6_250,363.031,409.5,250,6,164,21.1142,1.223401896
6_250,357.875,411.156,250,6,166,21.1142,1.083082121
6_250,353.031,413.094,250,6,168,21.1142,1.043459247
6_250,348,414.125,250,6,170,21.1142,1.027110939
6_250,342.625,414.156,250,6,172,21.1142,1.075017879
6_250,337,415.344,250,6,174,21.1142,1.149816838
6_250,331.906,415.844,250,6,176,21.1142,1.02369597
6_250,328,417.375,250,6,178,21.1142,0.839066076
6_250,323.031,417.594,250,6,180,21.1142,0.994764736
6_250,318.062,419,250,6,182,21.1142,1.032817448
6_250,314.062,421.062,250,6,184,21.1142,0.900040977
6_250,308.625,423,250,6,186,21.1142,1.154414362
6_250,306.031,427.906,250,6,188,21.1142,1.109913006
6_250,302.938,430.812,250,6,190,21.1142,0.848798798
6_250,299.031,433.75,250,6,192,21.1142,0.977680786
6_250,296.031,438.219,250,6,194,21.1142,1.076512164
6_250,294,442.219,250,6,196,21.1142,0.897217053
6_250,290.875,446.125,250,6,198,21.1142,1.000449119
6_250,287.906,449.062,250,6,200,21.1142,0.83524679
7_250,283.031,449.219,250,7,2,14.2918,0
7_250,287.969,447.094,250,7,4,14.2918,1.075164527
7_250,292.406,446,250,7,6,14.2918,0.913976039
7_250,298.188,445.406,250,7,8,14.2918,1.162486301
7_250,304,444.531,250,7,10,14.2918,1.175499366
7_250,309.906,443.438,250,7,12,14.2918,1.201257425
7_250,315.031,441.875,250,7,14,14.2918,1.071608025
7_250,321.094,439.688,250,7,16,14.2918,1.289076227
7_250,326.125,437.094,250,7,18,14.2918,1.13207415
7_250,330.094,433.812,250,7,20,14.2918,1.030038543
7_250,334.125,430.188,250,7,22,14.2918,1.084109533
7_250,338.125,427,250,7,24,14.2918,1.023002326
7_250,342.062,423.125,250,7,26,14.2918,1.104818429
7_250,345.125,419.812,250,7,28,14.2918,0.902395434
7_250,349.031,414.25,250,7,30,14.2918,1.35930394
7_250,353,410.5,250,7,32,14.2918,1.092070712
7_250,356.062,405.938,250,7,34,14.2918,1.098866471
7_250,360.156,402.969,250,7,36,14.2918,1.011450384
7_250,365.156,398.812,250,7,38,14.2918,1.300471438
7_250,369.125,395.062,250,7,40,14.2918,1.092070712
7_250,373.562,391,250,7,42,14.2918,1.203109521
7_250,377.062,387.719,250,7,44,14.2918,0.959478212
7_250,381.125,383.844,250,7,46,14.2918,1.122917521
7_250,383.906,379.875,250,7,48,14.2918,0.969266155
7_250,388.031,374.969,250,7,50,14.2918,1.281943228
7_250,392,370.969,250,7,52,14.2918,1.126995315
7_250,396.094,367.938,250,7,54,14.2918,1.018779603
7_250,399.938,365.031,250,7,56,14.2918,0.963887649
7_250,404.125,361.938,250,7,58,14.2918,1.041107449
7_250,409.094,360.969,250,7,60,14.2918,1.012520064
7_250,413.969,358.719,250,7,62,14.2918,1.07383658
7_250,418.156,356.656,250,7,64,14.2918,0.933529603
7_250,423.969,354.969,250,7,66,14.2918,1.210569089
7_250,428.062,352.062,250,7,68,14.2918,1.004057727
7_250,432.375,349.75,250,7,70,14.2918,0.978719837
7_250,437.125,347.344,250,7,72,14.2918,1.064919452
7_250,441.094,343.062,250,7,74,14.2918,1.167706898
7_250,446.062,340.312,250,7,76,14.2918,1.135667627
7_250,450.062,337.469,250,7,78,14.2918,0.981481513
7_250,455,335.344,250,7,80,14.2918,1.075164527
7_250,460.094,333.188,250,7,82,14.2918,1.10629421
7_250,464.062,330.938,250,7,84,14.2918,0.9123053
7_250,468.344,329.094,250,7,86,14.2918,0.932434663
7_250,473.062,327.062,250,7,88,14.2918,1.027395698
7_250,478.156,325.125,250,7,90,14.2918,1.089968899
7_250,483.844,324.031,250,7,92,14.2918,1.158450344
7_250,487.25,321.906,250,7,94,14.2918,0.802906246
7_250,493,318.375,250,7,96,14.2918,1.349525265
7_250,498.031,317.656,250,7,98,14.2918,1.016423573
7_250,503.094,315.469,250,7,100,14.2918,1.10303106
7_250,508.062,313.5,250,7,102,14.2918,1.068793432
7_250,514,310.312,250,7,104,14.2918,1.347934538
7_250,518.969,307.281,250,7,106,14.2918,1.164094876
7_250,522.875,305.531,250,7,108,14.2918,0.856021869
7_250,528.031,301.375,250,7,110,14.2918,1.324487403
7_250,533.031,298.344,250,7,112,14.2918,1.169392338
7_250,537.094,294.312,250,7,114,14.2918,1.144814273
7_250,540.938,291.438,250,7,116,14.2918,0.95992108
7_250,546.125,288.344,250,7,118,14.2918,1.207937167
7_250,548.031,286,250,7,120,14.2918,0.604224197
7_250,553.094,283.156,250,7,122,14.2918,1.161418185
7_250,556.125,280.031,250,7,124,14.2918,0.870691357
7_250,560,277.125,250,7,126,14.2918,0.968720001
7_250,564.094,276,250,7,128,14.2918,0.8491516
7_250,569.219,274.812,250,7,130,14.2918,1.052178103
7_250,576.094,272.969,250,7,132,14.2918,1.423548721
7_250,581.031,271.281,250,7,134,14.2918,1.043519295
7_250,584.969,270.188,250,7,136,14.2918,0.817373672
7_250,592,269.25,250,7,138,14.2918,1.418658592
7_250,595.156,268.938,250,7,140,14.2918,0.634276911
7_250,602.031,269.125,250,7,142,14.2918,1.375508546
7_250,607.094,267.75,250,7,144,14.2918,1.049277733
7_250,612,267.844,250,7,146,14.2918,0.981380089
7_250,618.094,267.844,250,7,148,14.2918,1.2188
7_250,624.031,269.469,250,7,150,14.2918,1.23107423
7_250,629.031,271.375,250,7,152,14.2918,1.070193179
7_250,635,271,250,7,154,14.2918,1.196153602
7_250,639.125,272.031,250,7,156,14.2918,0.85037841
7_250,645.094,272.312,250,7,158,14.2918,1.195122119
7_250,651.094,271.812,250,7,160,14.2918,1.204159458
7_250,655.094,273.125,250,7,162,14.2918,0.841996888
7_250,661.125,273.625,250,7,164,14.2918,1.210338151
7_250,666.219,272.969,250,7,166,14.2918,1.027213162
7_250,671.219,272.531,250,7,168,14.2918,1.003829547
7_250,676.031,270.844,250,7,170,14.2918,1.019829652
7_250,682,266.375,250,7,172,14.2918,1.491320516
7_250,686.938,264.969,250,7,174,14.2918,1.026853057
7_250,692.031,260.969,250,7,176,14.2918,1.295201127
7_250,695,258.031,250,7,178,14.2918,0.835387455
7_250,699.906,254.156,250,7,180,14.2918,1.250351327
7_250,704.031,250.562,250,7,182,14.2918,1.094211332
7_250,709,246.062,250,7,184,14.2918,1.340760396
7_250,713.219,241.781,250,7,186,14.2918,1.202113505
7_250,718.094,237.25,250,7,188,14.2918,1.331098584
7_250,721.906,233.281,250,7,190,14.2918,1.100623551
7_250,725,228.969,250,7,192,14.2918,1.061436385
7_250,726.156,222.906,250,7,194,14.2918,1.234444085
7_250,729.219,217.938,250,7,196,14.2918,1.1672702
7_250,733.031,213.125,250,7,198,14.2918,1.227946465
7_250,734.375,208,250,7,200,14.2918,1.059659587
8_250,464,782.042,250,8,2,5.5606,0
8_250,468.958,780.292,250,8,4,5.5606,1.051556256
8_250,475.062,781.188,250,8,6,5.5606,1.233882199
8_250,479.969,778.312,250,8,8,5.5606,1.137541648
8_250,486.031,776.344,250,8,10,5.5606,1.274690049
8_250,492.031,776.594,250,8,12,5.5606,1.201041215
8_250,497.094,775.969,250,8,14,5.5606,1.020286117
8_250,503.031,774.188,250,8,16,5.5606,1.239676248
8_250,507.031,773.469,250,8,18,5.5606,0.812821284
8_250,511,771.5,250,8,20,5.5606,0.886113356
8_250,514.906,769.062,250,8,22,5.5606,0.920883923
8_250,521.062,767.844,250,8,24,5.5606,1.255067488
8_250,526.094,765.656,250,8,26,5.5606,1.097421851
8_250,529.969,763.688,250,8,28,5.5606,0.869221468
8_250,535.031,759.469,250,8,30,5.5606,1.317934824
8_250,539.688,756.031,250,8,32,5.5606,1.157713142
8_250,544.938,752.531,250,8,34,5.5606,1.261942946
8_250,548.062,749.938,250,8,36,5.5606,0.811985837
8_250,554.094,746.188,250,8,38,5.5606,1.420528409
8_250,559,744.25,250,8,40,5.5606,1.054982085
8_250,563.125,741.812,250,8,42,5.5606,0.958320802
8_250,568,738.125,250,8,44,5.5606,1.222449901
8_250,571.062,733.219,250,8,46,5.5606,1.156627511
8_250,573.969,728.688,250,8,48,5.5606,1.076672838
8_250,578.031,724.188,250,8,50,5.5606,1.212432992
8_250,582,720,250,8,52,5.5606,1.153989688
8_250,586.094,716.281,250,8,54,5.5606,1.106197035
8_250,589.156,711.562,250,8,56,5.5606,1.125074309
8_250,592.531,707.844,250,8,58,5.5606,1.004273847
8_250,597.062,704.031,250,8,60,5.5606,1.184380513
8_250,598.531,700.938,250,8,62,5.5606,0.684824357
8_250,602.094,697.312,250,8,64,5.5606,1.016717168
8_250,605.094,694.875,250,8,66,5.5606,0.773019249
8_250,609.062,692.031,250,8,68,5.5606,0.976388447
8_250,613.031,687.969,250,8,70,5.5606,1.135831061
8_250,616.031,683.062,250,8,72,5.5606,1.150280818
8_250,621,680.188,250,8,74,5.5606,1.148056392
8_250,624.125,678.062,250,8,76,5.5606,0.755923303
8_250,629.062,674.031,250,8,78,5.5606,1.274722401
8_250,632.125,670.906,250,8,80,5.5606,0.875159277
8_250,634.312,665.938,250,8,82,5.5606,1.085614904
8_250,638.062,661.844,250,8,84,5.5606,1.11037536
8_250,643.062,659.062,250,8,86,5.5606,1.144369241
8_250,647.031,657.375,250,8,88,5.5606,0.862529536
8_250,652.125,653.938,250,8,90,5.5606,1.229012693
8_250,656,649.938,250,8,92,5.5606,1.11383347
8_250,660.094,647,250,8,94,5.5606,1.007823
8_250,664.219,644.125,250,8,96,5.5606,1.005609268
8_250,668.938,641.062,250,8,98,5.5606,1.125183185
8_250,672.438,638.875,250,8,100,5.5606,0.825420354
8_250,678.062,636.438,250,8,102,5.5606,1.225860433
8_250,683.094,635.312,250,8,104,5.5606,1.031288514
8_250,687.094,633.75,250,8,106,5.5606,0.858832789
8_250,692,633.656,250,8,108,5.5606,0.981380089
8_250,696.094,633.531,250,8,110,5.5606,0.819181567
8_250,700.938,634.969,250,8,112,5.5606,1.010587552
8_250,705.031,634.719,250,8,114,5.5606,0.820125576
8_250,709.25,636.062,250,8,116,5.5606,0.885519283
8_250,713.438,638.812,250,8,118,5.5606,1.00203481
8_250,717.438,640.188,250,8,120,5.5606,0.846011253
8_250,722,640.938,250,8,122,5.5606,0.924647911
8_250,727.125,640.188,250,8,124,5.5606,1.035917468
8_250,732.031,640.469,250,8,126,5.5606,0.98280816
8_250,736,641.406,250,8,128,5.5606,0.815620745
8_250,742.031,641.719,250,8,130,5.5606,1.207823331
8_250,747.062,642.188,250,8,132,5.5606,1.010562655
8_250,752,642.344,250,8,134,5.5606,0.988092708
8_250,756.969,643.031,250,8,136,5.5606,1.003253308
8_250,761.844,642.625,250,8,138,5.5606,0.978375409
8_250,767.156,644.438,250,8,140,5.5606,1.12257406
8_250,771.969,644.406,250,8,142,5.5606,0.962621275
8_250,776,647.219,250,8,144,5.5606,0.983095723
8_250,780.031,648.188,250,8,146,5.5606,0.829166377
8_250,785.188,650,250,8,148,5.5606,1.093215313
8_250,789.969,650.812,250,8,150,5.5606,0.969892881
8_250,796.031,651.688,250,8,152,5.5606,1.224993388
8_250,801.094,652.75,250,8,154,5.5606,1.034636419
8_250,805.156,654.125,250,8,156,5.5606,0.857682202
8_250,811.031,655.375,250,8,158,5.5606,1.201301378
8_250,815.906,656.625,250,8,160,5.5606,1.006541107
8_250,821.812,658,250,8,162,5.5606,1.212789528
8_250,826.969,658.75,250,8,164,5.5606,1.042250431
8_250,831.938,660.125,250,8,166,5.5606,1.031146663
8_250,837,663.812,250,8,168,5.5606,1.252482543
8_250,841.062,666.5,250,8,170,5.5606,0.97417017
8_250,846.062,668.156,250,8,172,5.5606,1.053419878
8_250,851.125,670.812,250,8,174,5.5606,1.143473743
8_250,855,672.125,250,8,176,5.5606,0.818280979
8_250,859.094,673.188,250,8,178,5.5606,0.845950471
8_250,865.062,673.969,250,8,180,5.5606,1.203777139
8_250,870.062,674.188,250,8,182,5.5606,1.00095876
8_250,874.031,674.375,250,8,184,5.5606,0.794680565
8_250,878.219,674.625,250,8,186,5.5606,0.839091032
8_250,882.906,672.812,250,8,188,5.5606,1.005085827
8_250,887.25,671.938,250,8,190,5.5606,0.886210178
8_250,892.469,668.969,250,8,192,5.5606,1.200881709
8_250,897.031,665.938,250,8,194,5.5606,1.095423297
8_250,901.469,663.906,250,8,196,5.5606,0.976214485
8_250,907.781,661.031,250,8,198,5.5606,1.387183751
8_250,912.531,658.938,250,8,200,5.5606,1.03813581
9_250,397.958,752.917,250,9,2,9.6332,0
9_250,402.958,751.292,250,9,4,9.6332,1.051487042
9_250,407.125,748.25,250,9,6,9.6332,1.031845977
9_250,413.083,749.208,250,9,8,9.6332,1.206905597
9_250,419.083,747.292,250,9,10,9.6332,1.259699266
9_250,423.083,747.458,250,9,12,9.6332,0.800688604
9_250,428.917,745.833,250,9,14,9.6332,1.211217255
9_250,434.125,743.292,250,9,16,9.6332,1.158964106
9_250,439.042,742.75,250,9,18,9.6332,0.989356417
9_250,445.125,741.208,250,9,20,9.6332,1.255080125
9_250,450,740.083,250,9,22,9.6332,1.000624805
9_250,455,739.417,250,9,24,9.6332,1.008832117
9_250,460.083,736.583,250,9,26,9.6332,1.163932043
9_250,465.042,734.625,250,9,28,9.6332,1.066310368
9_250,471.042,731.083,250,9,30,9.6332,1.393495806
9_250,475.125,729.5,250,9,32,9.6332,0.875825964
9_250,480.042,727.417,250,9,34,9.6332,1.068003333
9_250,485.125,725.458,250,9,36,9.6332,1.089487402
9_250,489.083,722.458,250,9,38,9.6332,0.993292787
9_250,494.125,719.542,250,9,40,9.6332,1.164900339
9_250,499,715.333,250,9,42,9.6332,1.288119653
9_250,503.292,712.875,250,9,44,9.6332,0.989202264
9_250,507,707.875,250,9,46,9.6332,1.244978136
9_250,510.25,705.375,250,9,48,9.6332,0.820060973
9_250,514.542,701.75,250,9,50,9.6332,1.123599377
9_250,518.208,698.708,250,9,52,9.6332,0.952750125
9_250,522.042,695.125,250,9,54,9.6332,1.049522653
9_250,525.917,691.042,250,9,56,9.6332,1.125815509
9_250,530.125,687,250,9,58,9.6332,1.166962347
9_250,532.917,683.917,250,9,60,9.6332,0.831869052
9_250,535.75,679.875,250,9,62,9.6332,0.987191025
9_250,538.792,674.875,250,9,64,9.6332,1.170534305
9_250,541.083,670.75,250,9,66,9.6332,0.943701351
9_250,544.083,665.542,250,9,68,9.6332,1.202052644
9_250,546.792,661.042,250,9,70,9.6332,1.050498567
9_250,548.958,657,250,9,72,9.6332,0.917154731
9_250,551.375,652.042,250,9,74,9.6332,1.103152809
9_250,554.792,647.917,250,9,76,9.6332,1.071289205
9_250,557.167,644.042,250,9,78,9.6332,0.908982948
9_250,562,639.625,250,9,80,9.6332,1.309469786
9_250,563.083,634.875,250,9,82,9.6332,0.974379577
9_250,565.5,630.75,250,9,84,9.6332,0.95619065
9_250,566.667,625,250,9,86,9.6332,1.173446019
9_250,566.875,618.917,250,9,88,9.6332,1.21731102
9_250,568.458,613.875,250,9,90,9.6332,1.05693241
9_250,569,609,250,9,92,9.6332,0.981007421
9_250,568.833,603,250,9,94,9.6332,1.200464727
9_250,568.083,598,250,9,96,9.6332,1.011187421
9_250,567.833,592.167,250,9,98,9.6332,1.167670998
9_250,568.125,587.083,250,9,100,9.6332,1.018475724
9_250,568.917,581.917,250,9,102,9.6332,1.045271639
9_250,569.25,576,250,9,104,9.6332,1.185272593
9_250,569.542,571.083,250,9,106,9.6332,0.985132539
9_250,569.667,566.958,250,9,108,9.6332,0.825378701
9_250,568.958,561.125,250,9,110,9.6332,1.175186283
9_250,568.542,557,250,9,112,9.6332,0.829184684
9_250,567.75,551.125,250,9,114,9.6332,1.185628761
9_250,567.417,546,250,9,116,9.6332,1.027161409
9_250,564.792,540.917,250,9,118,9.6332,1.144159325
9_250,562.5,536.875,250,9,120,9.6332,0.929322936
9_250,558.333,532.917,250,9,122,9.6332,1.149428606
9_250,553,529.062,250,9,124,9.6332,1.316083797
9_250,549.656,525.906,250,9,126,9.6332,0.919623227
9_250,545.969,521.875,250,9,128,9.6332,1.092573659
9_250,542,518.25,250,9,130,9.6332,1.075055087
9_250,538,515.219,250,9,132,9.6332,1.003732255
9_250,533.094,511.844,250,9,134,9.6332,1.190956943
9_250,529.062,508.969,250,9,136,9.6332,0.990406967
9_250,525.875,505.156,250,9,138,9.6332,0.993900156
9_250,521.406,501.938,250,9,140,9.6332,1.101407917
9_250,516.906,499.125,250,9,142,9.6332,1.061375881
9_250,512.031,495.969,250,9,144,9.6332,1.161481141
9_250,509.125,494.031,250,9,146,9.6332,0.698589436
9_250,504.75,491.969,250,9,148,9.6332,0.967315233
9_250,500.031,489.094,250,9,150,9.6332,1.105162178
9_250,494.969,487.969,250,9,152,9.6332,1.037101133
9_250,490.031,487.094,250,9,154,9.6332,1.002984925
9_250,484.844,485.906,250,9,156,9.6332,1.06426149
9_250,479.875,483.438,250,9,158,9.6332,1.109630299
9_250,474.969,480.719,250,9,160,9.6332,1.121816331
9_250,470.875,478.562,250,9,162,9.6332,0.925494138
9_250,464.969,476,250,9,164,9.6332,1.287550853
9_250,460,474.219,250,9,166,9.6332,1.055706815
9_250,456.125,472.5,250,9,168,9.6332,0.847834559
9_250,450.031,471.75,250,9,170,9.6332,1.2279957
9_250,443.906,470.281,250,9,172,9.6332,1.259739433
9_250,440,469.312,250,9,174,9.6332,0.804880041
9_250,434.375,468.375,250,9,176,9.6332,1.140501539
9_250,430.094,467.125,250,9,178,9.6332,0.891952039
9_250,424.969,465.5,250,9,180,9.6332,1.075290658
9_250,421.219,464.031,250,9,182,9.6332,0.805492669
